partida_id,data,vencedor,mandante,visitante,clube,cartao,atleta,posicao,minuto,resultado
8126,21/06/2023,Fortaleza,Cruzeiro,Fortaleza,Fortaleza,Amarelo,Emanuel Brítez,Zagueiro,73,Vitória
8126,21/06/2023,Fortaleza,Cruzeiro,Fortaleza,Fortaleza,Amarelo,José Welison,Meio-campo,45,Vitória
8126,21/06/2023,Fortaleza,Cruzeiro,Fortaleza,Cruzeiro,Amarelo,Marlon Rodrigues Xavier,Zagueiro,90+5,Derrota
8126,21/06/2023,Fortaleza,Cruzeiro,Fortaleza,Cruzeiro,Amarelo,Machado,Meio-campo,44,Derrota
8126,21/06/2023,Fortaleza,Cruzeiro,Fortaleza,Fortaleza,Amarelo,Caio Alexandre,Meio-campo,90+6,Vitória
8126,21/06/2023,Fortaleza,Cruzeiro,Fortaleza,Fortaleza,Amarelo,Guilherme,Atacante,45+2,Vitória
8127,21/06/2023,Sao Paulo,Sao Paulo,Athletico-PR,Sao Paulo,Amarelo,Gabriel Neves,Meio-campo,85,Vitória
8127,21/06/2023,Sao Paulo,Sao Paulo,Athletico-PR,Athletico-PR,Amarelo,Thiago Heleno,Zagueiro,57,Derrota
8127,21/06/2023,Sao Paulo,Sao Paulo,Athletico-PR,Sao Paulo,Amarelo,Caio Paulista,Zagueiro,90+2,Vitória
8127,21/06/2023,Sao Paulo,Sao Paulo,Athletico-PR,Sao Paulo,Amarelo,Jonathan Calleri,Atacante,59,Vitória
8127,21/06/2023,Sao Paulo,Sao Paulo,Athletico-PR,Athletico-PR,Amarelo,Alex Paulo Menezes Santana,Meio-campo,44,Derrota
8128,21/06/2023,Corinthians,Santos,Corinthians,Santos,Amarelo,Douglas Moreira,Meio-campo,70,Derrota
8128,21/06/2023,Corinthians,Santos,Corinthians,Corinthians,Amarelo,Guilherme Biro,Meio-campo,45+3,Vitória
8128,21/06/2023,Corinthians,Santos,Corinthians,Corinthians,Amarelo,Matheus Bidu,Zagueiro,25,Vitória
8128,21/06/2023,Corinthians,Santos,Corinthians,Santos,Amarelo,Rodrigo Fernández,Meio-campo,45+6,Derrota
8128,21/06/2023,Corinthians,Santos,Corinthians,Corinthians,Amarelo,Fagner,Zagueiro,30,Vitória
8128,21/06/2023,Corinthians,Santos,Corinthians,Corinthians,Amarelo,Yuri Alberto,Atacante,20,Vitória
8129,21/06/2023,-,Fluminense,Atletico-MG,Fluminense,Amarelo,John Kennedy,Atacante,90+8,Empate
8129,21/06/2023,-,Fluminense,Atletico-MG,Atletico-MG,Amarelo,Guilherme Arana,Zagueiro,90+5,Empate
8129,21/06/2023,-,Fluminense,Atletico-MG,Atletico-MG,Amarelo,Rodrigo Battaglia,Meio-campo,89,Empate
8129,21/06/2023,-,Fluminense,Atletico-MG,Fluminense,Amarelo,André,Meio-campo,90+5,Empate
8129,21/06/2023,-,Fluminense,Atletico-MG,Atletico-MG,Amarelo,Hulk,Atacante,90,Empate
8129,21/06/2023,-,Fluminense,Atletico-MG,Atletico-MG,Amarelo,Hyoran,Meio-campo,32,Empate
8130,21/06/2023,Bahia,Bahia,Palmeiras,Bahia,Amarelo,Everaldo Stum,Atacante,90+7,Vitória
8130,21/06/2023,Bahia,Bahia,Palmeiras,Bahia,Amarelo,Ademir,Atacante,44,Vitória
8130,21/06/2023,Bahia,Bahia,Palmeiras,Palmeiras,Amarelo,Breno Lopes,Atacante,87,Derrota
8130,21/06/2023,Bahia,Bahia,Palmeiras,Palmeiras,Amarelo,Endrick,Atacante,9,Derrota
8130,21/06/2023,Bahia,Bahia,Palmeiras,Bahia,Amarelo,Kayky,Meio-campo,75,Vitória
8130,21/06/2023,Bahia,Bahia,Palmeiras,Bahia,Amarelo,Vinicius Mingotti,Atacante,14,Vitória
8130,21/06/2023,Bahia,Bahia,Palmeiras,Palmeiras,Amarelo,Gabriel Menino,Meio-campo,74,Derrota
8131,22/06/2023,Gremio,Gremio,America-MG,America-MG,Amarelo,Éder,Zagueiro,9,Derrota
8131,22/06/2023,Gremio,Gremio,America-MG,America-MG,Vermelho,Éder,Zagueiro,35,Derrota
8131,22/06/2023,Gremio,Gremio,America-MG,America-MG,Amarelo,Mateus Henrique,Meio-campo,82,Derrota
8133,22/06/2023,Botafogo-RJ,Cuiaba,Botafogo-RJ,Cuiaba,Amarelo,Matheus Alexandre Anastácio de Souza,Zagueiro,81,Derrota
8133,22/06/2023,Botafogo-RJ,Cuiaba,Botafogo-RJ,Botafogo-RJ,Amarelo,João Victor Santos Sá,Atacante,41,Vitória
8133,22/06/2023,Botafogo-RJ,Cuiaba,Botafogo-RJ,Cuiaba,Amarelo,Filipe Augusto Carvalho Souza,Meio-campo,90+3,Derrota
8133,22/06/2023,Botafogo-RJ,Cuiaba,Botafogo-RJ,Botafogo-RJ,Amarelo,Hugo,Zagueiro,68,Vitória
8134,22/06/2023,Goias,Vasco,Goias,Vasco,Amarelo,Mateus Carvalho,Meio-campo,42,Derrota
8134,22/06/2023,Goias,Vasco,Goias,Goias,Amarelo,Everton Morelli,Meio-campo,62,Vitória
8134,22/06/2023,Goias,Vasco,Goias,Vasco,Amarelo,Andrey Santos,Meio-campo,77,Derrota
8134,22/06/2023,Goias,Vasco,Goias,Goias,Amarelo,Apodi,Atacante,87,Vitória
8134,22/06/2023,Goias,Vasco,Goias,Goias,Amarelo,Willian,Meio-campo,23,Vitória
8132,22/06/2023,Internacional,Coritiba,Internacional,Coritiba,Amarelo,Thiago Dombroski,Zagueiro,58,Derrota
8132,22/06/2023,Internacional,Coritiba,Internacional,Internacional,Amarelo,Gustavo Campanharo,Meio-campo,35,Vitória
8132,22/06/2023,Internacional,Coritiba,Internacional,Internacional,Amarelo,Renê Rodrigues Martins,Zagueiro,15,Vitória
8132,22/06/2023,Internacional,Coritiba,Internacional,Coritiba,Amarelo,Robson Fernandes,Meio-campo,64,Derrota
8132,22/06/2023,Internacional,Coritiba,Internacional,Internacional,Amarelo,John Victor Maciel Furtado,Goleiro,81,Vitória
8132,22/06/2023,Internacional,Coritiba,Internacional,Internacional,Amarelo,Gabriel Mercado,Zagueiro,19,Vitória
8136,24/06/2023,Athletico-PR,Athletico-PR,Corinthians,Athletico-PR,Amarelo,Madson,Zagueiro,89,Vitória
8136,24/06/2023,Athletico-PR,Athletico-PR,Corinthians,Athletico-PR,Amarelo,Léo Linck,Goleiro,52,Vitória
8136,24/06/2023,Athletico-PR,Athletico-PR,Corinthians,Athletico-PR,Amarelo,Fernandinho,Meio-campo,32,Vitória
8136,24/06/2023,Athletico-PR,Athletico-PR,Corinthians,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,Zagueiro,34,Derrota
8136,24/06/2023,Athletico-PR,Athletico-PR,Corinthians,Athletico-PR,Amarelo,Vitor Roque,Atacante,74,Vitória
8136,24/06/2023,Athletico-PR,Athletico-PR,Corinthians,Athletico-PR,Amarelo,Bento Matheus Krepski,Goleiro,49,Vitória
8136,24/06/2023,Athletico-PR,Athletico-PR,Corinthians,Corinthians,Amarelo,Fábio Santos,Zagueiro,90+2,Derrota
8137,24/06/2023,Fluminense,Fluminense,Bahia,Fluminense,Vermelho,Nino,Zagueiro,37,Vitória
8137,24/06/2023,Fluminense,Fluminense,Bahia,Fluminense,Amarelo,Samuel Xavier,Zagueiro,45+6,Vitória
8138,24/06/2023,Fortaleza,Fortaleza,Atletico-MG,Fortaleza,Amarelo,Cristian Chagas Tarouco,Zagueiro,50,Vitória
8138,24/06/2023,Fortaleza,Fortaleza,Atletico-MG,Atletico-MG,Vermelho,Renzo Saravia,Zagueiro,89,Derrota
8138,24/06/2023,Fortaleza,Fortaleza,Atletico-MG,Atletico-MG,Amarelo,Bruno Fuchs,Zagueiro,61,Derrota
8139,24/06/2023,Cruzeiro,Cruzeiro,Sao Paulo,Cruzeiro,Amarelo,Henrique Dourado,Atacante,90+3,Vitória
8139,24/06/2023,Cruzeiro,Cruzeiro,Sao Paulo,Sao Paulo,Amarelo,Rodriguinho,Meio-campo,81,Derrota
8139,24/06/2023,Cruzeiro,Cruzeiro,Sao Paulo,Sao Paulo,Amarelo,David Corrêa da Fonseca,Atacante,88,Derrota
8139,24/06/2023,Cruzeiro,Cruzeiro,Sao Paulo,Sao Paulo,Amarelo,Rodrigo Nestor,Meio-campo,74,Derrota
8140,25/06/2023,Botafogo-RJ,Palmeiras,Botafogo-RJ,Botafogo-RJ,Amarelo,Matheus Nascimento,Atacante,90+5,Vitória
8140,25/06/2023,Botafogo-RJ,Palmeiras,Botafogo-RJ,Botafogo-RJ,Amarelo,Danilo Neves,Meio-campo,31,Vitória
8140,25/06/2023,Botafogo-RJ,Palmeiras,Botafogo-RJ,Botafogo-RJ,Amarelo,Danilo Barbosa da Silva,Meio-campo,61,Vitória
8141,25/06/2023,Gremio,Gremio,Coritiba,Coritiba,Vermelho,Bruno Gomes,Meio-campo,90+3,Derrota
8141,25/06/2023,Gremio,Gremio,Coritiba,Gremio,Amarelo,Felipe Carballo,Meio-campo,21,Vitória
8141,25/06/2023,Gremio,Gremio,Coritiba,Coritiba,Amarelo,Alef Manga,Atacante,42,Derrota
8141,25/06/2023,Gremio,Gremio,Coritiba,Coritiba,Amarelo,Natanael,Meio-campo,33,Derrota
8141,25/06/2023,Gremio,Gremio,Coritiba,Gremio,Amarelo,Reinaldo Manoel da Silva,Zagueiro,70,Vitória
8141,25/06/2023,Gremio,Gremio,Coritiba,Coritiba,Amarelo,Benjamín Kuscevic,Zagueiro,73,Derrota
8141,25/06/2023,Gremio,Gremio,Coritiba,Coritiba,Amarelo,Andrey,Meio-campo,36,Derrota
8144,25/06/2023,Bragantino,Bragantino,Goias,Bragantino,Amarelo,Jadsom,Meio-campo,49,Vitória
8144,25/06/2023,Bragantino,Bragantino,Goias,Goias,Amarelo,Magno Jose da Silva,Zagueiro,36,Derrota
8144,25/06/2023,Bragantino,Bragantino,Goias,Bragantino,Amarelo,Vitor Hugo Naum dos Santos,Meio-campo,51,Vitória
8144,25/06/2023,Bragantino,Bragantino,Goias,Goias,Amarelo,Bruno Melo,Zagueiro,64,Derrota
8142,25/06/2023,Internacional,America-MG,Internacional,America-MG,Amarelo,Mateus Pasinato,Goleiro,78,Derrota
8142,25/06/2023,Internacional,America-MG,Internacional,America-MG,Amarelo,Danilo Avelar,Zagueiro,90+2,Derrota
8142,25/06/2023,Internacional,America-MG,Internacional,Internacional,Amarelo,Nicolás Hernández,Zagueiro,15,Vitória
8143,25/06/2023,Flamengo,Santos,Flamengo,Santos,Amarelo,Luan Dias,Meio-campo,90+5,Derrota
8143,25/06/2023,Flamengo,Santos,Flamengo,Flamengo,Amarelo,Erick Pulgar,Meio-campo,52,Vitória
8143,25/06/2023,Flamengo,Santos,Flamengo,Santos,Amarelo,Lucas Pires Silva,Zagueiro,39,Derrota
8145,26/06/2023,Vasco,Vasco,Cuiaba,Vasco,Amarelo,Eguinaldo,Atacante,90+5,Vitória
8145,26/06/2023,Vasco,Vasco,Cuiaba,Vasco,Amarelo,Luca Orellano,Atacante,77,Vitória
8145,26/06/2023,Vasco,Vasco,Cuiaba,Vasco,Amarelo,Rayan,Atacante,38,Vitória
8145,26/06/2023,Vasco,Vasco,Cuiaba,Cuiaba,Amarelo,Denilson,Meio-campo,88,Derrota
8145,26/06/2023,Vasco,Vasco,Cuiaba,Vasco,Amarelo,Zé Gabriel,Zagueiro,90+7,Vitória
8145,26/06/2023,Vasco,Vasco,Cuiaba,Vasco,Amarelo,Jair Rodrigues Júnior,Meio-campo,90+4,Vitória
8145,26/06/2023,Vasco,Vasco,Cuiaba,Vasco,Amarelo,Gabriel Pec,Atacante,67,Vitória
8145,26/06/2023,Vasco,Vasco,Cuiaba,Cuiaba,Amarelo,Alan Empereur,Zagueiro,90,Derrota
8145,26/06/2023,Vasco,Vasco,Cuiaba,Cuiaba,Amarelo,Fernando Sobral,Meio-campo,57,Derrota
8146,01/07/2023,Sao Paulo,Sao Paulo,Fluminense,Sao Paulo,Amarelo,Patryck,Zagueiro,90+8,Vitória
8146,01/07/2023,Sao Paulo,Sao Paulo,Fluminense,Fluminense,Amarelo,Jhon Arias,Meio-campo,86,Derrota
8146,01/07/2023,Sao Paulo,Sao Paulo,Fluminense,Fluminense,Vermelho,Jhon Arias,Meio-campo,90+9,Derrota
8146,01/07/2023,Sao Paulo,Sao Paulo,Fluminense,Sao Paulo,Amarelo,Gabriel Neves,Meio-campo,55,Vitória
8146,01/07/2023,Sao Paulo,Sao Paulo,Fluminense,Fluminense,Amarelo,Felipe Melo,Zagueiro,11,Derrota
8147,01/07/2023,Flamengo,Flamengo,Fortaleza,Flamengo,Amarelo,Bruno Henrique,Atacante,57,Vitória
8147,01/07/2023,Flamengo,Flamengo,Fortaleza,Flamengo,Amarelo,Erick Pulgar,Meio-campo,44,Vitória
8148,01/07/2023,Gremio,Bahia,Gremio,Bahia,Amarelo,Neuciano Gusmão,Zagueiro,90+1,Derrota
8148,01/07/2023,Gremio,Bahia,Gremio,Bahia,Amarelo,Nicolás Acevedo,Meio-campo,37,Derrota
8148,01/07/2023,Gremio,Bahia,Gremio,Gremio,Amarelo,João Pedro Maturano dos Santos,Zagueiro,32,Vitória
8148,01/07/2023,Gremio,Bahia,Gremio,Bahia,Amarelo,Thaciano,Meio-campo,69,Derrota
8148,01/07/2023,Gremio,Bahia,Gremio,Gremio,Amarelo,Walter Kannemann,Zagueiro,67,Vitória
8149,01/07/2023,-,Internacional,Cruzeiro,Cruzeiro,Vermelho,Oliveira,Zagueiro,69,Empate
8149,01/07/2023,-,Internacional,Cruzeiro,Internacional,Amarelo,Fabricio Bustos,Zagueiro,79,Empate
8149,01/07/2023,-,Internacional,Cruzeiro,Internacional,Amarelo,Gabriel Mercado,Zagueiro,45+3,Empate
8149,01/07/2023,-,Internacional,Cruzeiro,Internacional,Amarelo,Renê Rodrigues Martins,Zagueiro,38,Empate
8149,01/07/2023,-,Internacional,Cruzeiro,Cruzeiro,Amarelo,Marlon Rodrigues Xavier,Zagueiro,52,Empate
8149,01/07/2023,-,Internacional,Cruzeiro,Internacional,Amarelo,Vitão,Zagueiro,83,Empate
8149,01/07/2023,-,Internacional,Cruzeiro,Internacional,Amarelo,Alan Patrick,Meio-campo,45+8,Empate
8149,01/07/2023,-,Internacional,Cruzeiro,Internacional,Amarelo,Johnny Cardoso,Meio-campo,44,Empate
8149,01/07/2023,-,Internacional,Cruzeiro,Cruzeiro,Amarelo,Bruno Rodrigues,Atacante,69,Empate
8149,01/07/2023,-,Internacional,Cruzeiro,Cruzeiro,Amarelo,Oliveira,Zagueiro,25,Empate
8150,02/07/2023,Bragantino,Corinthians,Bragantino,Corinthians,Amarelo,Wesley Gassova,Meio-campo,85,Derrota
8150,02/07/2023,Bragantino,Corinthians,Bragantino,Corinthians,Amarelo,Fagner,Zagueiro,35,Derrota
8150,02/07/2023,Bragantino,Corinthians,Bragantino,Bragantino,Amarelo,Marcos Vinicios,Atacante,85,Vitória
8150,02/07/2023,Bragantino,Corinthians,Bragantino,Corinthians,Amarelo,Gabriel Moscardo,Meio-campo,60,Derrota
8150,02/07/2023,Bragantino,Corinthians,Bragantino,Bragantino,Amarelo,Eduardo Santos,Zagueiro,89,Vitória
8151,02/07/2023,Botafogo-RJ,Botafogo-RJ,Vasco,Botafogo-RJ,Amarelo,Adryelson,Zagueiro,41,Vitória
8151,02/07/2023,Botafogo-RJ,Botafogo-RJ,Vasco,Vasco,Amarelo,Rayan,Atacante,86,Derrota
8151,02/07/2023,Botafogo-RJ,Botafogo-RJ,Vasco,Vasco,Amarelo,Robson Bambu,Zagueiro,19,Derrota
8151,02/07/2023,Botafogo-RJ,Botafogo-RJ,Vasco,Botafogo-RJ,Amarelo,Matías Segovia,Meio-campo,89,Vitória
8151,02/07/2023,Botafogo-RJ,Botafogo-RJ,Vasco,Vasco,Amarelo,Lucas Piton,Zagueiro,88,Derrota
8151,02/07/2023,Botafogo-RJ,Botafogo-RJ,Vasco,Vasco,Amarelo,Luca Orellano,Meio-campo,60,Derrota
8151,02/07/2023,Botafogo-RJ,Botafogo-RJ,Vasco,Vasco,Amarelo,Leonardo Pinheiro,Zagueiro,19,Derrota
8152,02/07/2023,-,Atletico-MG,America-MG,Atletico-MG,Amarelo,Alan Kardec,Atacante,90,Empate
8152,02/07/2023,-,Atletico-MG,America-MG,America-MG,Amarelo,Aloísio dos Santos Gonçalves,Atacante,90+3,Empate
8152,02/07/2023,-,Atletico-MG,America-MG,Atletico-MG,Vermelho,Hulk,Atacante,90+6,Empate
8152,02/07/2023,-,Atletico-MG,America-MG,Atletico-MG,Amarelo,Hulk,Atacante,15,Empate
8152,02/07/2023,-,Atletico-MG,America-MG,America-MG,Amarelo,Martín Benítez,Meio-campo,88,Empate
8153,02/07/2023,-,Athletico-PR,Palmeiras,Palmeiras,Vermelho,Gustavo Garcia,Meio-campo,66,Empate
8153,02/07/2023,-,Athletico-PR,Palmeiras,Athletico-PR,Amarelo,Madson,Zagueiro,85,Empate
8153,02/07/2023,-,Athletico-PR,Palmeiras,Athletico-PR,Amarelo,Vitor Bueno,Meio-campo,74,Empate
8153,02/07/2023,-,Athletico-PR,Palmeiras,Palmeiras,Amarelo,Gustavo Garcia,Meio-campo,45+4,Empate
8153,02/07/2023,-,Athletico-PR,Palmeiras,Athletico-PR,Amarelo,Vitor Roque,Atacante,81,Empate
8153,02/07/2023,-,Athletico-PR,Palmeiras,Athletico-PR,Amarelo,Ivaldo,Zagueiro,3,Empate
8154,02/07/2023,Cuiaba,Cuiaba,Santos,Santos,Amarelo,Gabriel Inocêncio,Zagueiro,34,Derrota
8154,02/07/2023,Cuiaba,Cuiaba,Santos,Santos,Amarelo,Messias Rodrigues da Silva Júnior,Zagueiro,61,Derrota
8155,03/07/2023,Coritiba,Goias,Coritiba,Goias,Amarelo,Magno Jose da Silva,Zagueiro,90+4,Derrota
8155,03/07/2023,Coritiba,Goias,Coritiba,Goias,Amarelo,Bruno Melo,Zagueiro,70,Derrota
8155,03/07/2023,Coritiba,Goias,Coritiba,Coritiba,Amarelo,Luan Polli,Goleiro,80,Vitória
8155,03/07/2023,Coritiba,Goias,Coritiba,Coritiba,Amarelo,Robson Fernandes,Meio-campo,65,Vitória
8155,03/07/2023,Coritiba,Goias,Coritiba,Coritiba,Amarelo,Gabriel Vasconcellos Ferreira,Goleiro,59,Vitória
8155,03/07/2023,Coritiba,Goias,Coritiba,Coritiba,Amarelo,Andrey,Meio-campo,45+5,Vitória
8155,03/07/2023,Coritiba,Goias,Coritiba,Goias,Amarelo,Julián Palacios,Meio-campo,90+5,Derrota
8155,03/07/2023,Coritiba,Goias,Coritiba,Goias,Amarelo,Alesson,Meio-campo,81,Derrota
8155,03/07/2023,Coritiba,Goias,Coritiba,Goias,Amarelo,Zé Ricardo,Meio-campo,48,Derrota
8155,03/07/2023,Coritiba,Goias,Coritiba,Coritiba,Amarelo,Rodrigo Pinho,Atacante,70,Vitória
8155,03/07/2023,Coritiba,Goias,Coritiba,Coritiba,Amarelo,Thiago Dombroski,Zagueiro,59,Vitória
8155,03/07/2023,Coritiba,Goias,Coritiba,Coritiba,Amarelo,Diogo Batista,Zagueiro,53,Vitória
8155,03/07/2023,Coritiba,Goias,Coritiba,Coritiba,Amarelo,Matheus Bianqui,Meio-campo,11,Vitória
8156,08/07/2023,-,Cuiaba,Bahia,Cuiaba,Amarelo,Ronald,Meio-campo,90+3,Empate
8156,08/07/2023,-,Cuiaba,Bahia,Bahia,Amarelo,Nicolás Acevedo,Meio-campo,90+3,Empate
8156,08/07/2023,-,Cuiaba,Bahia,Bahia,Amarelo,André Dhominique,Zagueiro,37,Empate
8156,08/07/2023,-,Cuiaba,Bahia,Cuiaba,Amarelo,Jonathan Cafú,Atacante,42,Empate
8156,08/07/2023,-,Cuiaba,Bahia,Bahia,Amarelo,Gabriel Xavier,Zagueiro,78,Empate
8157,08/07/2023,Cruzeiro,Vasco,Cruzeiro,Vasco,Amarelo,Mateus Carvalho,Meio-campo,45+3,Derrota
8157,08/07/2023,Cruzeiro,Vasco,Cruzeiro,Cruzeiro,Amarelo,Robert,Atacante,79,Vitória
8157,08/07/2023,Cruzeiro,Vasco,Cruzeiro,Vasco,Amarelo,Manuel Capasso,Zagueiro,86,Derrota
8157,08/07/2023,Cruzeiro,Vasco,Cruzeiro,Cruzeiro,Amarelo,William de Asevedo Furtado,Zagueiro,90+3,Vitória
8157,08/07/2023,Cruzeiro,Vasco,Cruzeiro,Cruzeiro,Amarelo,Kaiki Bruno,Zagueiro,54,Vitória
8158,08/07/2023,Corinthians,Atletico-MG,Corinthians,Corinthians,Amarelo,Murillo,Zagueiro,68,Vitória
8158,08/07/2023,Corinthians,Atletico-MG,Corinthians,Atletico-MG,Amarelo,Rodrigo Battaglia,Meio-campo,61,Derrota
8158,08/07/2023,Corinthians,Atletico-MG,Corinthians,Atletico-MG,Amarelo,Mariano,Zagueiro,43,Derrota
8158,08/07/2023,Corinthians,Atletico-MG,Corinthians,Atletico-MG,Amarelo,Jemerson de Jesus Nascimento,Zagueiro,50,Derrota
8158,08/07/2023,Corinthians,Atletico-MG,Corinthians,Corinthians,Amarelo,Róger Guedes,Atacante,90+1,Vitória
8159,08/07/2023,Coritiba,Coritiba,America-MG,Coritiba,Amarelo,Alef Manga,Meio-campo,80,Vitória
8159,08/07/2023,Coritiba,Coritiba,America-MG,Coritiba,Amarelo,Henrique Adriano Buss,Zagueiro,56,Vitória
8159,08/07/2023,Coritiba,Coritiba,America-MG,America-MG,Amarelo,Everaldo,Meio-campo,45,Derrota
8159,08/07/2023,Coritiba,Coritiba,America-MG,America-MG,Amarelo,Lucas Kal,Meio-campo,25,Derrota
8159,08/07/2023,Coritiba,Coritiba,America-MG,Coritiba,Amarelo,Kaio César Andrade Lima,Atacante,86,Vitória
8159,08/07/2023,Coritiba,Coritiba,America-MG,Coritiba,Amarelo,Luan Polli,Goleiro,73,Vitória
8159,08/07/2023,Coritiba,Coritiba,America-MG,Coritiba,Amarelo,Rodrigo Pinho,Atacante,45+1,Vitória
8159,08/07/2023,Coritiba,Coritiba,America-MG,America-MG,Amarelo,Emmanuel Martínez,Meio-campo,36,Derrota
8160,08/07/2023,-,Palmeiras,Flamengo,Palmeiras,Amarelo,Mayke,Zagueiro,35,Empate
8160,08/07/2023,-,Palmeiras,Flamengo,Flamengo,Amarelo,Ayrton Lucas Dantas de Medeiros,Zagueiro,55,Empate
8160,08/07/2023,-,Palmeiras,Flamengo,Palmeiras,Amarelo,Richard Ríos,Meio-campo,76,Empate
8160,08/07/2023,-,Palmeiras,Flamengo,Flamengo,Amarelo,Fabrício Bruno,Zagueiro,73,Empate
8160,08/07/2023,-,Palmeiras,Flamengo,Flamengo,Amarelo,Victor Hugo,Meio-campo,33,Empate
8161,09/07/2023,Santos,Santos,Goias,Goias,Vermelho,Guilherme,Meio-campo,90+11,Derrota
8161,09/07/2023,Santos,Santos,Goias,Santos,Amarelo,Luan Dias,Meio-campo,90+13,Vitória
8161,09/07/2023,Santos,Santos,Goias,Santos,Amarelo,Sandry Roberto,Meio-campo,66,Vitória
8161,09/07/2023,Santos,Santos,Goias,Santos,Amarelo,Rodrigo Fernández,Meio-campo,47,Vitória
8161,09/07/2023,Santos,Santos,Goias,Goias,Amarelo,Matheus Santos,Atacante,89,Derrota
8161,09/07/2023,Santos,Santos,Goias,Santos,Vermelho,Vladimir Orlando Cardoso de Araújo Filho,Goleiro,62,Vitória
8161,09/07/2023,Santos,Santos,Goias,Santos,Amarelo,Bruno Mezenga,Atacante,79,Vitória
8161,09/07/2023,Santos,Santos,Goias,Santos,Amarelo,João Paulo,Goleiro,51,Vitória
8161,09/07/2023,Santos,Santos,Goias,Santos,Amarelo,Marcos Leonardo,Atacante,31,Vitória
8161,09/07/2023,Santos,Santos,Goias,Goias,Amarelo,Luis Felipe Oyama,Meio-campo,68,Derrota
8163,09/07/2023,-,Bragantino,Sao Paulo,Bragantino,Amarelo,Vitor Hugo Naum dos Santos,Atacante,31,Empate
8163,09/07/2023,-,Bragantino,Sao Paulo,Sao Paulo,Amarelo,Marcos Paulo Costa do Nascimento,Atacante,39,Empate
8163,09/07/2023,-,Bragantino,Sao Paulo,Bragantino,Amarelo,Juninho Capixaba,Zagueiro,90+4,Empate
8163,09/07/2023,-,Bragantino,Sao Paulo,Sao Paulo,Amarelo,Nathan,Zagueiro,66,Empate
8162,09/07/2023,Fluminense,Fluminense,Internacional,Fluminense,Amarelo,Keno,Meio-campo,45+2,Vitória
8162,09/07/2023,Fluminense,Fluminense,Internacional,Internacional,Amarelo,Gabriel Mercado,Zagueiro,71,Derrota
8162,09/07/2023,Fluminense,Fluminense,Internacional,Internacional,Amarelo,Carlos de Pena,Meio-campo,50,Derrota
8162,09/07/2023,Fluminense,Fluminense,Internacional,Fluminense,Amarelo,Germán Cano,Atacante,10,Vitória
8162,09/07/2023,Fluminense,Fluminense,Internacional,Internacional,Amarelo,Gustavo Campanharo,Meio-campo,69,Derrota
8164,09/07/2023,Fortaleza,Fortaleza,Athletico-PR,Fortaleza,Amarelo,Mário Sérgio Santos Costa,Meio-campo,56,Vitória
8164,09/07/2023,Fortaleza,Fortaleza,Athletico-PR,Athletico-PR,Amarelo,Hugo Moura,Meio-campo,90+6,Derrota
8164,09/07/2023,Fortaleza,Fortaleza,Athletico-PR,Athletico-PR,Amarelo,Vinicius Kauê,Meio-campo,50,Derrota
8164,09/07/2023,Fortaleza,Fortaleza,Athletico-PR,Fortaleza,Amarelo,Thiago Galhardo,Atacante,90+5,Vitória
8164,09/07/2023,Fortaleza,Fortaleza,Athletico-PR,Fortaleza,Amarelo,Emanuel Brítez,Zagueiro,37,Vitória
8164,09/07/2023,Fortaleza,Fortaleza,Athletico-PR,Athletico-PR,Amarelo,Marcelo Cirino da Silva,Atacante,61,Derrota
8165,09/07/2023,Botafogo-RJ,Gremio,Botafogo-RJ,Gremio,Amarelo,Reinaldo Manoel da Silva,Meio-campo,30,Derrota
8165,09/07/2023,Botafogo-RJ,Gremio,Botafogo-RJ,Botafogo-RJ,Amarelo,Danilo Neves,Meio-campo,77,Vitória
8165,09/07/2023,Botafogo-RJ,Gremio,Botafogo-RJ,Botafogo-RJ,Amarelo,Tiquinho Soares,Atacante,58,Vitória
8165,09/07/2023,Botafogo-RJ,Gremio,Botafogo-RJ,Gremio,Amarelo,Cuiabano,Zagueiro,79,Derrota
8165,09/07/2023,Botafogo-RJ,Gremio,Botafogo-RJ,Botafogo-RJ,Amarelo,Fernando Marçal,Zagueiro,90+1,Vitória
8165,09/07/2023,Botafogo-RJ,Gremio,Botafogo-RJ,Botafogo-RJ,Amarelo,Philipe Sampaio,Zagueiro,76,Vitória
8165,09/07/2023,Botafogo-RJ,Gremio,Botafogo-RJ,Botafogo-RJ,Amarelo,Hugo,Zagueiro,36,Vitória
8166,15/07/2023,Botafogo-RJ,Botafogo-RJ,Bragantino,Botafogo-RJ,Amarelo,Víctor Cuesta,Zagueiro,53,Vitória
8166,15/07/2023,Botafogo-RJ,Botafogo-RJ,Bragantino,Bragantino,Amarelo,Vitor Hugo Naum dos Santos,Meio-campo,21,Derrota
8167,16/07/2023,-,Cruzeiro,Coritiba,Cruzeiro,Amarelo,Neris,Zagueiro,51,Empate
8167,16/07/2023,-,Cruzeiro,Coritiba,Coritiba,Amarelo,Jamerson Bahia,Zagueiro,58,Empate
8167,16/07/2023,-,Cruzeiro,Coritiba,Coritiba,Amarelo,Marcelino Moreno,Meio-campo,30,Empate
8167,16/07/2023,-,Cruzeiro,Coritiba,Coritiba,Amarelo,Jean Pedroso,Zagueiro,89,Empate
8167,16/07/2023,-,Cruzeiro,Coritiba,Coritiba,Amarelo,Benjamín Kuscevic,Zagueiro,39,Empate
